ALMACEN,HUECO,CODIGO,DESCRIPCION,CANTIDAD,UNIDAD,PIEZAS,COSTO ESTANDAR,COSTO TOTAL ESTANDAR
MP_PLANTA 2C,2B_PROVEEDOR,1021270,PIGMENTO LIQUIDO PARA PET ROJO 483 10483 1,25.00,LITROS,25.00,1081.58,27039.5000 
MP_PLANTA 2C,2B_PROVEEDOR,1021281,PIGMENTO PARA PP MAGENTA CC1023908110,11.10,KG,11.10,954.69,10597.0590 
MP_PLANTA 2C,2B_PROVEEDOR,1021289,PIGMENTO PARA PET SILVER (472-20288-1),40.00,KG,40.00,601.20,24048.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021292,SORBITOL LIQUIDO AL 70%,292.00,KG,292.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021294,BENZOATO DE SODIO,320.00,KG,320.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021295,SALICILATO DE SODIO ,246.40,KG,246.40,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021309,PIGMENTO PARA PET MORADO (CC1024745810),90.90,KG,90.90,1065.80,96881.2200 
MP_PLANTA 2C,2B_PROVEEDOR,1021317,COCAMIDOPROPIL BETAINA KCM,570.00,KG,570.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021318,CLOROXILENOL KCM,261.70,KG,261.70,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021319,EMULSION 60LS,1000.00,KG,1000.00,65.40,65400.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021320,LESS 70% KCM,10.00,KG,10.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021321,ACIDO CITRICO KCM,407.60,KG,407.60,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021322,CLORURO DE SODIO KCM,987.10,KG,987.10,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021323,EDTA DISÓDICO KCM,64.60,KG,64.60,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021331,SODIUM CITRATE ,200.00,KG,200.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021341,MICROCARE IT,21.10,KG,21.10,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021343,COLORANTE VERDE 3,0.60,KG,0.60,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021344,FRAGANCIA PURE GREEN KCM,0.90,KG,0.90,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021401,RESINA PARA PET VIRGEN BLANCA INDORAMA,1148.00,KG,1148.00,33.57,38538.3600 
MP_PLANTA 2C,2B_PROVEEDOR,1021472,PIGMENTO PARA PET AMBAR SOLIDO,50.00,KG,50.00,543.25,27162.5000 
MP_PLANTA 2C,2B_PROVEEDOR,1021499,PIGMENTO PARA PET ULTRA COLOR VERDE PRIMAVERA (UCN 1220),40.00,KG,40.00,635.50,25420.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1021501,PIGMENTO P/PP ROJO MCC-RJ-852P RED GLITTER 1%,51.50,KG,51.50,184.50,9501.7500 
MP_PLANTA 2C,2B_PROVEEDOR,1021525,RESINA PARA PET RECICLADA,37250.00,KG,37250.00,0.01,372.5000 
MP_PLANTA 2C,2B_PROVEEDOR,103023,CORRUGADO GENERICO BOTELLA SAVON 900ML 12PZ SIN IMPRESION,16.00,PIEZA,16.00,4.19,67.0400 
MP_PLANTA 2C,2B_PROVEEDOR,103024,CORRUGADO GENERICO BOTELLA SAVON BOMBA 900ML 12PZ SIN IMPRESION,20.00,PIEZA,20.00,4.53,90.6000 
MP_PLANTA 2C,2B_PROVEEDOR,103044,CHAROLA BLUMEN 4000ML 48PZ SIN IMPRESION,87.00,PIEZA,87.00,27.86,2423.8200 
MP_PLANTA 2C,2B_PROVEEDOR,103049,CORRUGADO CAJA PACK SECRET MAMA,225.00,PIEZA,225.00,0,0.00 
MP_PLANTA 2C,2B_PROVEEDOR,103057,CORRUGADO SOLEI 435ML 24PZ CON IMPRESION,600.00,PIEZA,600.00,6.85,4110.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103063,CORRUGADO BLUMEN SANTA 3D 500ML 12PZ SIN IMPRESION,1634.00,PIEZA,1634.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103068,CORRUGADO GENERICO CONCHA 120ML 24PZ SIN IMPRESION,70.00,PIEZA,70.00,1.89,132.3000 
MP_PLANTA 2C,2B_PROVEEDOR,103074,SEPARADOR CORTO PARA PALLET MEMBERS CHOICE 550ML 44PACKS,5.00,PIEZA,5.00,3.47,17.3500 
MP_PLANTA 2C,2B_PROVEEDOR,103079,CORRUGADO BLUMEN CONCHA ESPUMOSO 525ML 12PZ SIN IMPRESION,133.00,PIEZA,133.00,5.04,670.3200 
MP_PLANTA 2C,2B_PROVEEDOR,103118,SEPARADOR PARA PALLET LARGO ANGRY BIRDS 3D,75.00,PIEZA,75.00,0,0.00 
MP_PLANTA 2C,2B_PROVEEDOR,103153,CORRUGADO IRON MAN 500ML 6PZ INDIVIDUAL SIN IMPRESION,6.00,PIEZA,6.00,3.53,21.1800 
MP_PLANTA 2C,2B_PROVEEDOR,103160,CHAROLA KRAFT 4 CANDADOS					,78.00,PIEZA,78.00,15.00,1170.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103167,CORRUGADO GENERICO ONDA 300ML 24PZ CON IMPRESION,1400.00,PIEZA,1400.00,3.98,5572.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103187,CORRUGADO GENERICO ONDA 500ML 12PZ CON IMPRESION					,900.00,PIEZA,900.00,3.64,3276.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103196,CORRUGADO KLAR DANVER 591ML 22PZ SIN IMPRESION,50.00,PIEZA,50.00,4.95,247.5000 
MP_PLANTA 2C,2B_PROVEEDOR,103201,CORRUGADO GENERICO ONDA 300ML 12PZ CON IMPRESION				,474.00,PIEZA,474.00,2.86,1355.6400 
MP_PLANTA 2C,2B_PROVEEDOR,103204,CORRUGADO HELLO KITTY CABEZA ESPUMOSA 500ML 12PZ SIN IMPRESION,1.00,PIEZA,1.00,3.90,3.9000 
MP_PLANTA 2C,2B_PROVEEDOR,103211,CORRUGADO BLUMEN POUCH 250ML 24PZ SIN IMPRESION,26.00,PIEZA,26.00,5.22,135.7200 
MP_PLANTA 2C,2B_PROVEEDOR,103226,ESQUINERO KRAFT 3"X3"X122CM CALIBRE 225,254.00,PIEZA,254.00,10.38,2636.5200 
MP_PLANTA 2C,2B_PROVEEDOR,103227,ESQUINERO KRAFT 3"X3"X102CM CALIBRE 225,1005.00,PIEZA,1005.00,8.68,8723.4000 
MP_PLANTA 2C,2B_PROVEEDOR,103233,CORRUGADO LAVATRASTES KLAR 800ML12PZ CON IMPRESION,305.00,PIEZA,305.00,6.22,1897.1000 
MP_PLANTA 2C,2B_PROVEEDOR,103238,CORRUGADO VIDE POUCH 2025ML 6PZ CON IMPRESION,496.00,PIEZA,496.00,8.56,4245.7600 
MP_PLANTA 2C,2B_PROVEEDOR,103266,CORRUGADO SAVON PLANA 443ML 24PZ CON IMPRESION,650.00,PIEZA,650.00,5.30,3445.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103344,CORRUGADO BLUMEN CONCHA 500ML+SACHET VIDE 12PZ,199.00,PIEZA,199.00,5.20,1034.8000 
MP_PLANTA 2C,2B_PROVEEDOR,103401,CORRUGADO BLUMEN CONCHA 221ML 12PZ CON IMPRESION,66.00,PIEZA,66.00,2.73,180.1800 
MP_PLANTA 2C,2B_PROVEEDOR,103404,CORRUGADO BLUMEN POUCH 900ML-1100ML CON IMPRESION,275.00,PIEZA,275.00,7.4,2035.000 
MP_PLANTA 2C,2B_PROVEEDOR,103426,SEPARADOR PARA CORRUGADO POUCH PROFESSIONAL,39.00,PIEZA,39.00,1.20,46.8000 
MP_PLANTA 2C,2B_PROVEEDOR,103436,CORRUGADO MINIONS MOVIE CAVERNICOLA 3D 500ML 4PZ EXPORTACION CON IMPRESION,208.00,PIEZA,208.00,0.00,0.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103445,CORRUGADO KLAR DANVER BOTELLA PEZ 275ML 24PZ SIN IMPRESION,791.00,PIEZA,791.00,5.08,4018.2800 
MP_PLANTA 2C,2B_PROVEEDOR,103446,SEPARADOR ALTERNO PARA CORRUGADO POUCH 1 LT 12PZ,235.00,PIEZA,235.00,0,0.00 
MP_PLANTA 2C,2B_PROVEEDOR,103455,CORRUGADO GENERICO BOTELLA HUESO 850ML 12PZ CON IMPRESION,1133.00,PIEZA,1133.00,6.26,7092.5800 
MP_PLANTA 2C,2B_PROVEEDOR,103517,CORRUGADO 2PACK GEL ANTIBACTERIAL SOLEI 24PIEZAS CON IMPRESION ,2.00,PIEZA,2.00,3.37,6.7400 
MP_PLANTA 2C,2B_PROVEEDOR,103537,CORRUGADO GENERICO BOTELLA TRIGGER 550ML 12PZ CON IMPRESION,126.00,PIEZA,126.00,5.27,664.0200 
MP_PLANTA 2C,2B_PROVEEDOR,103539,CORRUGADO VERT/PET TRIGGER 1L 12PZ CON IMPRESION,1798.00,PIEZA,1798.00,7.65,13754.7000 
MP_PLANTA 2C,2B_PROVEEDOR,103542,CORRUGADO BOTELLA TABLON 500ML 12PZ SIN IMPRESION,77.00,PIEZA,77.00,3.82,294.1400 
MP_PLANTA 2C,2B_PROVEEDOR,103543,CORRUGADO GENERICO BOTELLA GALON 3785ML 2PZ C/IMP,5435.00,PIEZA,5435.00,7.51,40816.8500 
MP_PLANTA 2C,2B_PROVEEDOR,103544,CORRUGADO BOTELLA SAVON PLANA 1000ML 12PZ,1150.00,PIEZA,1150.00,5.44,6256.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103546,SEPARADOR PARA CORRUGADO POUCH 500ML,1207.00,PIEZA,1207.00,1.64,1979.4800 
MP_PLANTA 2C,2B_PROVEEDOR,103547,CORRUGADO GENERICO POUCH 1000ML 12PZ CON IMPRESION,6317.00,PIEZA,6317.00,5.97,37712.4900 
MP_PLANTA 2C,2B_PROVEEDOR,103548,SEPARADOR PARA CORRUGADO POUCH 1000ML,5295.00,PIEZA,5295.00,3.99,21127.0500 
MP_PLANTA 2C,2B_PROVEEDOR,103549,SEPARADOR LARGO PARA PALLET VIDE KLAR,720.00,PIEZA,720.00,6.5,4680.000 
MP_PLANTA 2C,2B_PROVEEDOR,103556,CORRUGADO GENERICO BOT ONDA 600ML 12PZ C/IMP,865.00,PIEZA,865.00,4.51,3901.1500 
MP_PLANTA 2C,2B_PROVEEDOR,103558,CORRUGADO BOTELLA ESCUDO AZUL 225ML 21PZ,529.00,PIEZA,529.00,5.22,2761.3800 
MP_PLANTA 2C,2B_PROVEEDOR,103559,LAMINA CORRUGADO SENCILLO C 117.6 CM X 92.5 CM,100.00,PIEZA,100.00,9.70,970.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103564,CORRUGADO KIDDOU 150ML 16PZ,3600.00,PIEZA,3600.00,2.18,7848.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103566,CORRUGADO BOTELLA SAVON PLANA 500ML 12PZ,200.00,PIEZA,200.00,4.52,904.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103571,CORRUGADO BOTELLA ESCUDO ALOE 225ML 21PZ,539.00,PIEZA,539.00,5.69,3066.9100 
MP_PLANTA 2C,2B_PROVEEDOR,103574,CAJA TROQUELADA CONCHA 221ML 12PZ,1871.00,PIEZA,1871.00,3.06,5725.2600 
MP_PLANTA 2C,2B_PROVEEDOR,103575,CAJA TROQUELADA CONCHA 300ML 12PZ,1480.00,PIEZA,1480.00,3.21,4750.8000 
MP_PLANTA 2C,2B_PROVEEDOR,103576,CAJA TROQUELADA CONCHA 525ML 12PZ,8634.00,PIEZA,8634.00,5.02,43342.6800 
MP_PLANTA 2C,2B_PROVEEDOR,103583,CORRUGADO REFILL 23 FL OZ 12PZ,2.00,PIEZA,2.00,4.30,8.6000 
MP_PLANTA 2C,2B_PROVEEDOR,103600,CORRUGADO GENERICO BOT CORSET 600ML 12PZ,1408.00,PIEZA,1408.00,4.20,5913.6000 
MP_PLANTA 2C,2B_PROVEEDOR,103602,CORRUGADO NUEVO VIDE DETERGENTE 2025ML 6PZ,1350.00,PIEZA,1350.00,6.74,9099.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103604,CORRUGADO BOTELLA CORSET 221ML 24PZ,201.00,PIEZA,201.00,4.02,808.0200 
MP_PLANTA 2C,2B_PROVEEDOR,103610,CORRUGADO LAVATRASTES KLAR 1200ML 8PZ,200.00,PIEZA,200.00,5.79,1158.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103625,CORRUGADO BOTELLA OJIVA 354ML 12PZ,179.00,PIEZA,179.00,4.52,809.0800 
MP_PLANTA 2C,2B_PROVEEDOR,103627,CORRUGADO BOTELLA GOTA 2000ML 6PZ,1580.00,PIEZA,1580.00,7.99,12624.2000 
MP_PLANTA 2C,2B_PROVEEDOR,103636,CORRUGADO GENERICO ALMENDRA KLAR DANVER 332 ML 24 PZS,937.00,PIEZA,937.00,7.39,6924.4300 
MP_PLANTA 2C,2B_PROVEEDOR,103644,SEPARADOR LARGO NUEVO PARA PALLET BOTELLA JABONERA 4000ML,945.00,PIEZA,945.00,6.02,5688.9000 
MP_PLANTA 2C,2B_PROVEEDOR,103649,CORRUGADO BOTELLA ARCON 295ML 24PZ,650.00,PIEZA,650.00,4.99,3243.5000 
MP_PLANTA 2C,2B_PROVEEDOR,103650,CHAROLA NUEVA ST GENEVE POUCH 4000ML 4PZ CON IMPRESION,75.00,PIEZA,75.00,29.75,2231.2500 
MP_PLANTA 2C,2B_PROVEEDOR,103655,CORRUGADO AROMA 120ML 12PZ,1209.00,PIEZA,1209.00,3.20,3868.8000 
MP_PLANTA 2C,2B_PROVEEDOR,103661,CORRUGADO BOTELLA KLEENEX JE 450ML 16PZ,3.00,PIEZA,3.00,0,0.00 
MP_PLANTA 2C,2B_PROVEEDOR,103664,CORRUGADO EXHIBIDOR BOTELLA OJIVA 900ML 12PZ,1664.00,PIEZA,1664.00,6.40,10649.6000 
MP_PLANTA 2C,2B_PROVEEDOR,103666,CORRUGADO BOTELLA AROMA LUDWIG WIGGSTEIN 200ML 12PZ,625.00,PIEZA,625.00,4.90,3062.5000 
MP_PLANTA 2C,2B_PROVEEDOR,103669,SEPARADOR LARGO PARA CHAROLA ST GENEVE POUCH 4000ML,666.00,PIEZA,666.00,5.44,3623.0400 
MP_PLANTA 2C,2B_PROVEEDOR,103682,CORRUGADO SHAMPOO PARA AUTOS AUTO DRIVE 3785ML 2PZ,760.00,PIEZA,760.00,6.96,5289.6000 
MP_PLANTA 2C,2B_PROVEEDOR,103699,CORRUGADO GENERICO EQUATE CON IMPRESION TROQUELADO 500ML 8PZ,8156.00,PIEZA,8156.00,3.51,28627.5600 
MP_PLANTA 2C,2B_PROVEEDOR,103701,CORRUGADO BOTELLA OJIVA TROQUELADO 230ML 12PZ,499.00,PIEZA,499.00,4.98,2485.0200 
MP_PLANTA 2C,2B_PROVEEDOR,103702,CORRUGADO BOTELLA OJIVA 500ML 12PZ TROQUELADO,107.00,PIEZA,107.00,6.77,724.3900 
MP_PLANTA 2C,2B_PROVEEDOR,103710,SEPARADOR CORTO PARA PALLET JABON LIQUIDO BLUMEN 300ML,1800.00,PIEZA,1800.00,4.04,7272.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103718,CORRUGADO BOTELLA DETERGENTE VIDE SIN IMPRESIÓN 2000ML 6PZ,590.00,PIEZA,590.00,9.03,5327.7000 
MP_PLANTA 2C,2B_PROVEEDOR,103725,103725 CORRUGADO GENERICO  L&W-OJIVAL 12 PZ,3225.00,PIEZA,3225.00,4.00,12900.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103727,103727 CORRUGADO GENERICO AROMA-OJIVA 12 PZ,3950.00,PIEZA,3950.00,7.89,31165.5000 
MP_PLANTA 2C,2B_PROVEEDOR,103728,103728 CORRUGADO GENERICO TRIGGER 12PZ,3000.00,PIEZA,3000.00,11.41,34230.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103745,CORRUGADO BOTELLA AROMA 425ML 6PZ CON IMPRESION,150.00,PIEZA,150.00,4.19,628.5000 
MP_PLANTA 2C,2B_PROVEEDOR,103746,CORRUGADO BOTELLA BALA  591ML 6PZ CON IMPRESION,950.00,PIEZA,950.00,4.24,4028.0000 
MP_PLANTA 2C,2B_PROVEEDOR,103754,SEPARADOR LARGO PARA PALLET JL KLAR & DANVER 443ML 1180 X 198 MM,837.00,PIEZA,837.00,FALTA VALUACION,  
MP_PLANTA 2C,2B_PROVEEDOR,103755,SEPARADOR CORTO PARA PALLET JL KLAR AND DANVER 443ML 988 X 198 MM,1069.00,PIEZA,1069.00,FALTA VALUACION,  
MP_PLANTA 2C,2B_PROVEEDOR,1044822,ETIQUETA FRENTE SHAMPOO BIOVITAL AGUACATE 900ML,14949.00,PIEZA,14949.00,0.61,9118.8900 
MP_PLANTA 2C,2B_PROVEEDOR,1045584,ETIQUETA FRENTE LIMPIADOR QUITA GRASA KLAR 650ML,2.00,PIEZA,2.00,0.39,0.7800 
MP_PLANTA 2C,2B_PROVEEDOR,1045585,ETIQUETA REVERSO LIMPIADOR QUITA GRASA KLAR 650ML,2.00,PIEZA,2.00,0.34,0.6800 
MP_PLANTA 2C,2B_PROVEEDOR,1051011,ATOMIZADOR 28/410 NATURAL POPOTE 24 CM,34250.00,PIEZA,34250.00,1.53,52402.5000 
MP_PLANTA 2C,2B_PROVEEDOR,1051014,BOMBA 28/410 AZUL MARINO POPOTE 12.5 CM,4800.00,PIEZA,4800.00,1.06,5088.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,160672.00,PIEZA,160672.00,1.02,163885.4400 
MP_PLANTA 2C,2B_PROVEEDOR,1051023,BOMBA 48/400 BLANCA POPOTE 23 CM,6000.00,PIEZA,6000.00,2.47,14820.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051026,DISC TOP 20/410 VERDE,8619.00,PIEZA,8619.00,0.62,5343.7800 
MP_PLANTA 2C,2B_PROVEEDOR,1051027,DISC TOP 20/410 AZUL MARINO,30800.00,PIEZA,30800.00,0.59,18172.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051035,DISC TOP 28/410 VERDE,5550.00,PIEZA,5550.00,0.63,3496.5000 
MP_PLANTA 2C,2B_PROVEEDOR,1051041,DISC TOP 28/410 NATURAL,23300.00,PIEZA,23300.00,0.63,14679.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051047,TAPA SENCILLA 28 VERDE,200.00,PIEZA,200.00,0.30,60.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051048,TAPA SENCILLA 28 ROSA,11000.00,PIEZA,11000.00,0.24,2640.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051054,ASA 48 BLANCA,5500.00,PIEZA,5500.00,0.40,2200.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051067,POPOTE CORTO 10.5 CM,1000.00,PIEZA,1000.00,0.11,110.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051071,DISC TOP 20/410 PLATEADO METALICA,2594.00,PIEZA,2594.00,1.48,3839.1200 
MP_PLANTA 2C,2B_PROVEEDOR,1051073,DISC TOP 20/410 DORADO,10000.00,PIEZA,10000.00,0.62,6200.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051084,TAPA SNAP 18 VERDE LIMON,2.00,PIEZA,2.00,0.82,1.6400 
MP_PLANTA 2C,2B_PROVEEDOR,1051090,BOMBA 28/410 NATURAL POPOTE 15.5,12000.00,PIEZA,12000.00,1.06,12720.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051114,BOMBA 28/410 NEGRA POPOTE 15.5 CM,9680.00,PIEZA,9680.00,1.14,11035.2000 
MP_PLANTA 2C,2B_PROVEEDOR,1051118,DISC TOP 28/410 AMARILLO MOSTAZA,11000.00,PIEZA,11000.00,0.34,3740.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051132,TAPA SNAP 24 MAGENTA    ,12113.00,PIEZA,12113.00,1.17,14172.2100 
MP_PLANTA 2C,2B_PROVEEDOR,1051138,BOMBA 28/410 NATURAL POPOTE 10.5 CM,214500.00,PIEZA,214500.00,1.02,218790.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051160,TAPA ROSCA 48/400 BLANCA,11600.00,PIEZA,11600.00,0.38,4408.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051175,TAPA BURBUJAS 28/410 NEGRA,25.00,PIEZA,25.00,0.20,5.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051177,TAPA PARA POUCH ROSA DETERGENTE VIDE,13000.00,PIEZA,13000.00,0.12,1560.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051178,INSERTO BURBUJAS 28/410 NEGRO,25.00,PIEZA,25.00,0.16,4.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051200,TAPA ROSCA 28/410 CYAN,59700.00,PIEZA,59700.00,0.24,14328.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051204,TAPA ROSCA 28/410 VERDE LIMON,180.00,PIEZA,180.00,0.20,36.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051213,1051213 POPOTE PARA BOMBA 28/410 12.5CM,10000.00,PIEZA,10000.00,0.13,1300.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051222,TAPA BURBUJAS 28/410 CYAN,29940.00,PIEZA,29940.00,0.20,5988.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051223,TAPA ROSCA 48/400 NEGRA,23000.00,PIEZA,23000.00,0.41,9430.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051229,TAPA BURBUJAS C/INSERTO Y LINER 28/410 CYAN,4200.00,PIEZA,4200.00,0.2,840.000 
MP_PLANTA 2C,2B_PROVEEDOR,1051235,TAPA FLIP TOP LAVATRASTES 28/410 BLANCA,15000.00,PIEZA,15000.00,0.79,11850.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051245,ATOMIZADOR FINO 24/410 NATURAL CON HOOD NATURAL ,8287.00,PIEZA,8287.00,1.60,13259.2000 
MP_PLANTA 2C,2B_PROVEEDOR,1051250,ATOMIZADOR 28/410 NATURAL POPOTE 25CM,400.00,PIEZA,400.00,2.80,1120.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051273,TAPA BURBUJAS 28/410 MAGENTA,7000.00,PIEZA,7000.00,0.20,1400.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051274,INSERTO BURBUJAS 28/410 MAGENTA,54300.00,PIEZA,54300.00,0.16,8688.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051278,TAPA ROSCA 28/410 NEGRA,129500.00,PIEZA,129500.00,0.41,53095.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051281,ATOMIZADOR NATURAL 28/410 ROJO POPOTE 25 CM,2.00,PIEZA,2.00,2.80,5.6000 
MP_PLANTA 2C,2B_PROVEEDOR,1051294,BOMBA 28/410 NATURAL-AZUL POPOTE 8CM,40150.00,PIEZA,40150.00,1.04,41756.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051298,TAPA SNAP 24 MAGENTA,25200.00,PIEZA,25200.00,1.17,29484.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051301,TAPA SNAP 24 VERDE,5200.00,PIEZA,5200.00,1.21,6292.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051302,CAP SNAP 24 VERDE,150.00,PIEZA,150.00,0,0.00 
MP_PLANTA 2C,2B_PROVEEDOR,1051307,TAPA SNAP 24 ROJO,1800.00,PIEZA,1800.00,1.16,2088.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051310,TAPA SNAP 24 MORADO,96.00,PIEZA,96.00,1.17,112.3200 
MP_PLANTA 2C,2B_PROVEEDOR,1051319,TAPA BURBUJAS CON INSERTO Y LINER 28/410 MORADA,800.00,PIEZA,800.00,0.2,160.000 
MP_PLANTA 2C,2B_PROVEEDOR,1051320,TAPA FLIP TOP 28/410 BLANCO APERLADO,41380.00,PIEZA,41380.00,0.90,37242.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051322,BOMBA 28/410 NATURAL NACIONAL POPOTE 8 CM,614.00,PIEZA,614.00,1.04,638.5600 
MP_PLANTA 2C,2B_PROVEEDOR,1051330,BOMBA 28/410 AZUL REY POPOTE MCK FG DTL 19CM/13.6GRAMOS,800.00,PIEZA,800.00,1.54,1232.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051333,TAPA SNAP 18 CYAN,9905.00,PIEZA,9905.00,0.77,7626.8500 
MP_PLANTA 2C,2B_PROVEEDOR,1051339,TAPA SNAP 18 VERDE,2720.00,PIEZA,2720.00,0.82,2230.4000 
MP_PLANTA 2C,2B_PROVEEDOR,1051342,TAPA SNAP 18 NARANJA,3750.00,PIEZA,3750.00,0.81,3037.5000 
MP_PLANTA 2C,2B_PROVEEDOR,1051343,CAP SNAP 18 NARANJA,700.00,PIEZA,700.00,0,0.00 
MP_PLANTA 2C,2B_PROVEEDOR,1051345,TAPA SNAP 18 ROJO,800.00,PIEZA,800.00,0.79,632.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051348,TAPA SNAP 18 MORADO,6266.00,PIEZA,6266.00,0.80,5012.8000 
MP_PLANTA 2C,2B_PROVEEDOR,1051355,TAPA BURBUJAS 28/410 MORADA,25.00,PIEZA,25.00,0.21,5.2500 
MP_PLANTA 2C,2B_PROVEEDOR,1051356,INSERTO BURBUJAS 28/410 MORADO,25.00,PIEZA,25.00,0.17,4.2500 
MP_PLANTA 2C,2B_PROVEEDOR,1051357,MANGO PARA BASTON PE 8G AMARILLO ,8500.00,PIEZA,8500.00,0.89,7565.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051359,TAPA CHUPON BURBUJAS 28/410 MORADA,12693.00,PIEZA,12693.00,0.26,3300.1800 
MP_PLANTA 2C,2B_PROVEEDOR,1051362,ATOMIZADOR FINO AROMA 24/410 NATURAL FG DTL 19 CM/PESO 15.2 GRAMOS,22000.00,PIEZA,22000.00,1.99,43780.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051363,MANGO PARA BASTON MAGENTA PE 8G,38500.00,PIEZA,38500.00,0.90,34650.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051365,MANGO PARA BASTON MORADO PE 8G,7500.00,PIEZA,7500.00,0.59,4425.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051366,MANGO PARA BASTON NARANJA PE 8G,1000.00,PIEZA,1000.00,0.89,890.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051368,TAPA SNAP 18 NATURAL,500.00,PIEZA,500.00,0.74,370.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051370,TAPA BURBUJAS C/INSERTO Y LINER 20/410 MAGENTA,20.00,PIEZA,20.00,0.20,4.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051379,TAPA CHUPON BURBUJAS CON INSERTO MAGENTA,2570.00,PIEZA,2570.00,0.265072117,681.23534069000 
MP_PLANTA 2C,2B_PROVEEDOR,1051388,ATOMIZADOR FINO 28/410 NEGRO HOOD NATURAL FG DTL 16 CM/PESO 8.3 GRAMOS,2000.00,PIEZA,2000.00,1.00,2000.0000 
MP_PLANTA 2C,2B_PROVEEDOR,1051389,TAPA PARA BURBUJAS 28/410 ROJA,4584.00,PIEZA,4584.00,0.20,916.8000 
